binlogoptype,binlogtime,id,role_id,privilege_id
0,1667973764000000,263455,2418,482
0,1667973764000000,263456,2418,329
0,1667973764000000,263457,2418,327
0,1667973764000000,263458,2418,328
0,1667973764000000,263459,2418,179
0,1667973764000000,263460,2432,13
0,1667973764000000,263461,2432,179
0,1667973764000000,263462,2432,329
0,1667973764000000,263463,2432,327
0,1667973764000000,263464,2432,328
0,1667973764000000,263465,2432,179
0,1667973764000000,263466,2464,13
0,1667973764000000,263467,2465,13
0,1667973764000000,263468,2466,13
0,1667973764000000,263469,2467,13
0,1667973764000000,263470,2468,13
0,1667973764000000,263471,2469,13
0,1667973764000000,263472,2470,13
0,1667973764000000,263473,2471,13
0,1667973764000000,263474,2472,13
0,1667973764000000,263612,2452,13
0,1667973764000000,263613,2452,375
0,1667973764000000,263614,2452,117
0,1667973764000000,263615,2452,442
0,1667973764000000,263616,2452,138
0,1667973764000000,263617,2452,179
0,1667973764000000,263618,2452,327
0,1667973764000000,263619,2452,338
0,1667973764000000,263620,2452,341
0,1667973764000000,263621,2452,360
0,1667973764000000,263622,2452,370
0,1667973764000000,263623,2452,427
0,1667973764000000,263624,2452,437
0,1667973764000000,263625,2452,438
0,1667973764000000,263626,2452,441
0,1667973764000000,263627,2452,459
0,1667973764000000,263628,2452,443
0,1667973764000000,263629,2452,450
0,1667973764000000,263630,2452,456
0,1667973764000000,263631,2452,133
0,1667973764000000,263632,2452,462
0,1667973764000000,263633,2452,307
0,1667973764000000,263634,2452,309
0,1667973764000000,263635,2452,312
0,1667973764000000,263636,2452,311
0,1667973764000000,263637,2452,352
0,1667973764000000,263638,2452,349
0,1667973764000000,263639,2452,380
0,1667973764000000,263640,2452,353
0,1667973764000000,263641,2452,376
0,1667973764000000,263642,2452,322
0,1667973764000000,263643,2452,351
0,1667973764000000,263644,2452,392
0,1667973764000000,263645,2452,378
0,1667973764000000,263646,2452,399
0,1667973764000000,263647,2452,334
0,1667973764000000,263648,2452,436
0,1667973764000000,263649,2452,368
0,1667973764000000,263650,2452,472
0,1667973764000000,264488,2475,13
0,1667973764000000,264489,2475,529
0,1667973764000000,264753,2253,13
0,1667973764000000,264754,2253,307
0,1667973764000000,264755,2253,351
0,1667973764000000,264756,2253,368
0,1667973764000000,264757,2253,352
0,1667973764000000,264758,2253,349
0,1667973764000000,264759,2253,353
0,1667973764000000,264760,2253,378
0,1667973764000000,264761,2253,392
0,1667973764000000,264762,2253,322
0,1667973764000000,264763,2253,321
0,1667973764000000,264764,2253,371
0,1667973764000000,264765,2253,372
0,1667973764000000,264766,2253,373
0,1667973764000000,264767,2253,397
0,1667973764000000,264768,2253,331
0,1667973764000000,264769,2253,309
0,1667973764000000,264770,2253,312
0,1667973764000000,264771,2253,311
0,1667973764000000,264772,2253,380
0,1667973764000000,264773,2253,376
0,1667973764000000,264774,2253,419
0,1667973764000000,264775,2253,368
0,1667973764000000,264776,2253,472
0,1667973764000000,264799,2451,13
0,1667973764000000,264800,2451,468
0,1667973764000000,264801,2451,368
0,1667973764000000,264802,2451,443
0,1667973764000000,264803,2451,529
0,1667973764000000,264804,2476,13
0,1667973764000000,264805,2476,441
0,1667973764000000,264806,2476,459
0,1667973764000000,264807,2476,462
0,1667973764000000,264808,2476,125
0,1667973764000000,264900,2478,13
0,1667973764000000,264901,2478,322
0,1667973764000000,264902,2478,321
0,1667973764000000,264903,2478,371
0,1667973764000000,264904,2478,372
0,1667973764000000,264905,2478,373
0,1667973764000000,264906,2478,307
0,1667973764000000,264907,2478,331
0,1667973764000000,264908,2478,309
0,1667973764000000,264909,2478,311
0,1667973764000000,264910,2478,352
0,1667973764000000,264911,2478,349
0,1667973764000000,264912,2478,376
0,1667973764000000,264913,2478,368
0,1667973764000000,264914,2478,472
0,1667973764000000,264915,2478,351
0,1667973764000000,264916,2478,392
0,1667973764000000,264917,2478,378
0,1667973764000000,264918,2478,419
0,1667973764000000,265121,2479,529
0,1667973764000000,265122,2479,13
0,1667973764000000,265210,2352,13
0,1667973764000000,265211,2352,138
0,1667973764000000,265212,2352,405
0,1667973764000000,265213,2352,179
0,1667973764000000,265214,2352,132
0,1667973764000000,265215,2352,287
0,1667973764000000,265216,2352,298
0,1667973764000000,265217,2352,326
0,1667973764000000,265218,2352,300
0,1667973764000000,265219,2352,314
0,1667973764000000,265220,2352,365
0,1667973764000000,265221,2352,446
0,1667973764000000,265222,2352,320
0,1667973764000000,265223,2352,474
0,1667973764000000,265224,2352,475
0,1667973764000000,265225,2352,117
0,1667973764000000,265226,2352,136
0,1667973764000000,265227,2352,501
0,1667973764000000,265228,2352,517
0,1667973764000000,265229,2435,13
0,1667973764000000,265230,2435,512
0,1667973764000000,265363,498,13
0,1667973764000000,265364,498,179
0,1667973764000000,267052,2481,13
0,1667973764000000,267053,2481,117
0,1667973764000000,267054,2481,441
0,1667973764000000,267055,2481,459
0,1667973764000000,267056,2481,462
0,1667973764000000,267082,1951,13
0,1667973764000000,267083,1951,321
0,1667973764000000,267084,1951,322
0,1667973764000000,267085,1951,309
0,1667973764000000,267086,1951,331
0,1667973764000000,267087,1951,311
0,1667973764000000,267088,1951,307
0,1667973764000000,267089,1951,376
0,1667973764000000,267090,1951,349
0,1667973764000000,267091,1951,351
0,1667973764000000,267092,1951,352
0,1667973764000000,267093,1951,353
0,1667973764000000,267094,1951,368
0,1667973764000000,267095,1951,378
0,1667973764000000,267096,1951,371
0,1667973764000000,267097,1951,372
0,1667973764000000,267098,1951,373
0,1667973764000000,267099,1951,380
0,1667973764000000,267100,1951,392
0,1667973764000000,267101,1951,287
0,1667973764000000,267102,1951,397
0,1667973764000000,267103,1951,419
0,1667973764000000,267104,1951,332
0,1667973764000000,267105,1951,311
0,1667973764000000,267106,1951,330
0,1667973764000000,267107,1951,403
0,1667973764000000,267108,2482,13
0,1667973764000000,267151,2486,13
0,1667973764000000,267152,2486,322
0,1667973764000000,267153,2486,321
0,1667973764000000,267154,2486,371
0,1667973764000000,267155,2486,372
0,1667973764000000,267156,2486,373
0,1667973764000000,267157,2486,397
0,1667973764000000,267158,2486,307
0,1667973764000000,267159,2486,309
0,1667973764000000,267160,2486,311
0,1667973764000000,267161,2486,442
0,1667973764000000,267162,2486,352
0,1667973764000000,267163,2486,349
0,1667973764000000,267164,2486,380
0,1667973764000000,267165,2486,353
0,1667973764000000,267166,2486,376
0,1667973764000000,267167,2486,351
0,1667973764000000,267168,2486,392
0,1667973764000000,267169,2486,368
0,1667973764000000,267170,2486,378
0,1667973764000000,267171,2484,13
0,1667973764000000,267172,2484,339
0,1667973764000000,267702,2207,13
0,1667973764000000,267703,2207,15
0,1667973764000000,267704,2207,114
0,1667973764000000,267705,2207,117
0,1667973764000000,267706,2207,124
0,1667973764000000,267707,2207,125
0,1667973764000000,267708,2207,132
0,1667973764000000,267709,2207,133
0,1667973764000000,267710,2207,136
0,1667973764000000,267711,2207,138
0,1667973764000000,267712,2207,162
0,1667973764000000,267713,2207,178
0,1667973764000000,267714,2207,179
0,1667973764000000,267715,2207,193
0,1667973764000000,267716,2207,195
0,1667973764000000,267717,2207,196
0,1667973764000000,267718,2207,213
0,1667973764000000,267719,2207,226
0,1667973764000000,267720,2207,243
0,1667973764000000,267721,2207,265
0,1667973764000000,267722,2207,279
0,1667973764000000,267723,2207,286
0,1667973764000000,267724,2207,287
0,1667973764000000,267725,2207,298
0,1667973764000000,267726,2207,300
0,1667973764000000,267727,2207,304
0,1667973764000000,267728,2207,306
0,1667973764000000,267729,2207,307
0,1667973764000000,267730,2207,308
0,1667973764000000,267731,2207,309
0,1667973764000000,267732,2207,310
0,1667973764000000,267733,2207,311
0,1667973764000000,267734,2207,312
0,1667973764000000,267735,2207,314
0,1667973764000000,267736,2207,315
0,1667973764000000,267737,2207,321
0,1667973764000000,267738,2207,322
0,1667973764000000,267739,2207,324
0,1667973764000000,267740,2207,325
0,1667973764000000,267741,2207,326
0,1667973764000000,267742,2207,327
0,1667973764000000,267743,2207,328
0,1667973764000000,267744,2207,329
0,1667973764000000,267745,2207,330
0,1667973764000000,267746,2207,331
0,1667973764000000,267747,2207,332
0,1667973764000000,267748,2207,345
0,1667973764000000,267749,2207,346
0,1667973764000000,267750,2207,347
0,1667973764000000,267751,2207,349
0,1667973764000000,267752,2207,350
0,1667973764000000,267753,2207,351
0,1667973764000000,267754,2207,352
0,1667973764000000,267755,2207,353
0,1667973764000000,267756,2207,354
0,1667973764000000,267757,2207,355
0,1667973764000000,267758,2207,358
0,1667973764000000,267759,2207,359
0,1667973764000000,267760,2207,360
0,1667973764000000,267761,2207,362
0,1667973764000000,267762,2207,363
0,1667973764000000,267763,2207,364
0,1667973764000000,267764,2207,365
0,1667973764000000,267765,2207,366
0,1667973764000000,267766,2207,367
0,1667973764000000,267767,2207,368
0,1667973764000000,267768,2207,369
0,1667973764000000,267769,2207,370
0,1667973764000000,267770,2207,371
0,1667973764000000,267771,2207,372
0,1667973764000000,267772,2207,373
0,1667973764000000,267773,2207,374
0,1667973764000000,267774,2207,375
0,1667973764000000,267775,2207,376
0,1667973764000000,267776,2207,377
0,1667973764000000,267777,2207,378
0,1667973764000000,267778,2207,379
0,1667973764000000,267779,2207,380
0,1667973764000000,267780,2207,392
0,1667973764000000,267781,2207,396
0,1667973764000000,267782,2207,397
0,1667973764000000,267783,2207,403
0,1667973764000000,267784,2207,405
0,1667973764000000,267785,2207,406
0,1667973764000000,267786,2207,409
0,1667973764000000,267787,2207,410
0,1667973764000000,267788,2207,427
0,1667973764000000,267789,2207,428
0,1667973764000000,267790,2207,433
0,1667973764000000,267791,2207,434
0,1667973764000000,267792,2207,436
0,1667973764000000,267793,2207,437
0,1667973764000000,267794,2207,438
0,1667973764000000,267795,2207,439
0,1667973764000000,267796,2207,440
0,1667973764000000,267797,2207,441
0,1667973764000000,267798,2207,443
0,1667973764000000,267799,2207,444
0,1667973764000000,267800,2207,442
0,1667973764000000,267801,2207,445
0,1667973764000000,267802,2207,446
0,1667973764000000,267803,2207,448
0,1667973764000000,267804,2207,450
0,1667973764000000,267805,2207,452
0,1667973764000000,267806,2207,453
0,1667973764000000,267807,2207,482
0,1667973764000000,267808,2207,461
0,1667973764000000,267809,2207,375
0,1667973764000000,267810,1764,13
0,1667973764000000,267819,2217,13
0,1667973764000000,267820,2217,368
0,1667973764000000,267821,2217,472
0,1667973764000000,267822,2217,179
0,1667973764000000,267823,2217,530
0,1667973764000000,268244,2489,13
0,1667973764000000,268245,2489,546
0,1667973764000000,268246,2489,456
0,1667973764000000,268405,2490,13
0,1667973764000000,268406,2491,13
0,1667973764000000,268407,2492,13
0,1667973764000000,268408,2493,13
0,1667973764000000,268409,2494,13
0,1667973764000000,268410,2495,13
0,1667973764000000,268412,2497,13
0,1667973764000000,268415,2500,13
0,1667973764000000,268416,811,13
0,1667973764000000,268417,811,114
0,1667973764000000,268418,811,117
0,1667973764000000,268419,811,124
0,1667973764000000,268420,811,125
0,1667973764000000,268421,811,132
0,1667973764000000,268422,811,138
0,1667973764000000,268423,811,162
0,1667973764000000,268424,811,178
0,1667973764000000,268425,811,179
0,1667973764000000,268426,811,133
0,1667973764000000,268427,811,322
0,1667973764000000,268428,811,352
0,1667973764000000,268429,811,321
0,1667973764000000,268430,811,307
0,1667973764000000,268431,811,331
0,1667973764000000,268432,811,309
0,1667973764000000,268433,811,311
0,1667973764000000,268434,811,349
0,1667973764000000,268435,811,380
0,1667973764000000,268436,811,353
0,1667973764000000,268437,811,376
0,1667973764000000,268438,811,368
0,1667973764000000,268439,811,351
0,1667973764000000,268440,811,392
0,1667973764000000,268441,811,378
0,1667973764000000,268442,811,332
0,1667973764000000,268443,811,397
0,1667973764000000,268444,811,372
0,1667973764000000,268445,811,371
0,1667973764000000,268446,811,373
0,1667973764000000,268447,811,419
0,1667973764000000,268448,811,213
0,1667973764000000,268449,811,330
0,1667973764000000,268450,811,403
0,1667973764000000,268451,811,332
0,1667973764000000,268452,811,358
0,1667973764000000,268453,2501,13
0,1667973764000000,268473,2211,13
0,1667973764000000,268474,2211,125
0,1667973764000000,268475,2211,402
0,1667973764000000,268476,2211,398
0,1667973764000000,268477,2211,369
0,1667973764000000,268478,2211,368
0,1667973764000000,268479,2211,439
0,1667973764000000,268480,2211,443
0,1667973764000000,268481,2211,117
0,1667973764000000,268482,2211,488
0,1667973764000000,268483,2211,546
0,1667973764000000,268484,2211,456
0,1667973764000000,268485,2368,13
0,1667973764000000,268486,2368,125
0,1667973764000000,268487,2368,369
0,1667973764000000,268488,2368,439
0,1667973764000000,268489,2368,443
0,1667973764000000,268490,2368,488
0,1667973764000000,268491,2368,368
0,1667973764000000,268492,2368,117
0,1667973764000000,268493,2368,546
0,1667973764000000,268494,2368,456
0,1667973764000000,268680,2007,13
0,1667973764000000,268681,2007,395
0,1667973764000000,268682,2007,443
0,1667973764000000,268683,2007,439
0,1667973764000000,268684,2007,117
0,1667973764000000,268685,2503,13
0,1667973764000000,268686,2504,439
0,1667973764000000,268687,2504,13
0,1667973764000000,268688,2498,13
0,1667973764000000,268689,2498,439
0,1667973764000000,268692,1994,13
0,1667973764000000,268698,2413,13
0,1667973764000000,268699,2411,13
0,1667973764000000,268700,2376,13
0,1667973764000000,268719,1749,13
0,1667973764000000,268720,1749,287
0,1667973764000000,268721,1749,306
0,1667973764000000,268722,1749,335
0,1667973764000000,268723,1749,344
0,1667973764000000,268724,2080,13
0,1667973764000000,268725,2080,335
0,1667973764000000,268726,2080,344
0,1667973764000000,268727,2080,362
0,1667973764000000,268728,2080,287
0,1667973764000000,268729,2080,306
0,1667973764000000,268730,2080,138
0,1667973764000000,268731,2080,405
0,1667973764000000,268732,2080,314
0,1667973764000000,268733,2330,13
0,1667973764000000,268734,2330,138
0,1667973764000000,268735,2330,179
0,1667973764000000,268736,2330,298
0,1667973764000000,268737,2330,320
0,1667973764000000,268738,2330,326
0,1667973764000000,268739,2330,300
0,1667973764000000,268740,2330,314
0,1667973764000000,268741,2330,287
0,1667973764000000,268742,2330,132
0,1667973764000000,268743,2330,374
0,1667973764000000,268744,2330,405
0,1667973764000000,268745,2330,365
0,1667973764000000,268746,2330,446
0,1667973764000000,268747,2330,474
0,1667973764000000,268748,2330,482
0,1667973764000000,268749,2330,483
0,1667973764000000,268754,2308,13
0,1667973764000000,268755,2308,132
0,1667973764000000,268756,2308,287
0,1667973764000000,268757,2308,306
0,1667973764000000,268758,2308,345
0,1667973764000000,268759,2308,114
0,1667973764000000,268760,2308,308
0,1667973764000000,268761,2308,309
0,1667973764000000,268762,2308,315
0,1667973764000000,268763,2308,321
0,1667973764000000,268764,2308,362
0,1667973764000000,268765,2308,371
0,1667973764000000,268766,2308,372
0,1667973764000000,268767,2308,335
0,1667973764000000,268768,2308,344
0,1667973764000000,268769,2308,132
0,1667973764000000,268770,2308,287
0,1667973764000000,268771,2308,321
0,1667973764000000,268772,2308,371
0,1667973764000000,268773,2308,372
0,1667973764000000,268774,2308,345
0,1667973764000000,268775,2308,362
0,1667973764000000,268776,2384,13
0,1667973764000000,268777,2384,138
0,1667973764000000,268778,2384,179
0,1667973764000000,268779,2384,298
0,1667973764000000,268780,2384,320
0,1667973764000000,268781,2384,326
0,1667973764000000,268782,2384,300
0,1667973764000000,268783,2384,314
0,1667973764000000,268784,2384,287
0,1667973764000000,268785,2384,132
0,1667973764000000,268786,2384,374
0,1667973764000000,268787,2384,405
0,1667973764000000,268788,2384,365
0,1667973764000000,268789,2384,446
0,1667973764000000,268790,2384,474
0,1667973764000000,268791,2384,482
0,1667973764000000,268792,2384,483
0,1667973764000000,268889,2505,13
0,1667973764000000,268890,2506,13
0,1667973764000000,268891,2507,13
0,1667973764000000,268892,2508,13
0,1667973764000000,268996,2509,13
0,1667973764000000,269549,2511,13
0,1667973764000000,269551,2512,13
0,1667973764000000,269552,2512,117
0,1667973764000000,269553,2512,125
0,1667973764000000,269554,2512,441
0,1667973764000000,269555,2512,459
0,1667973764000000,269556,2512,462
0,1667973764000000,269557,2512,492
0,1667973764000000,269558,2512,523
0,1667973764000000,269607,2515,13
0,1667973764000000,269774,2276,13
0,1667973764000000,269775,2276,375
0,1667973764000000,269776,2276,117
0,1667973764000000,269777,2276,138
0,1667973764000000,269778,2276,179
0,1667973764000000,269779,2276,327
0,1667973764000000,269780,2276,338
0,1667973764000000,269781,2276,341
0,1667973764000000,269782,2276,360
0,1667973764000000,269783,2276,427
0,1667973764000000,269784,2276,441
0,1667973764000000,269785,2276,443
0,1667973764000000,269786,2276,450
0,1667973764000000,269787,2276,456
0,1667973764000000,269788,2276,307
0,1667973764000000,269789,2276,309
0,1667973764000000,269790,2276,311
0,1667973764000000,269791,2276,352
0,1667973764000000,269792,2276,368
0,1667973764000000,269793,2276,392
0,1667973764000000,269794,2276,378
0,1667973764000000,269795,2276,399
0,1667973764000000,269796,2276,334
0,1667973764000000,269797,2276,485
0,1667973764000000,269798,2276,546
0,1667973764000000,269799,2276,460
0,1667973764000000,269846,2518,13
0,1667973764000000,269847,2518,117
0,1667973764000000,269848,2518,125
0,1667973764000000,269849,2518,441
0,1667973764000000,269850,2518,459
0,1667973764000000,269851,2518,462
0,1667973764000000,269852,2519,13
0,1667973764000000,269875,2521,13
0,1667973764000000,269954,2446,13
0,1667973764000000,269955,2446,375
0,1667973764000000,269956,2446,117
0,1667973764000000,269957,2446,136
0,1667973764000000,269958,2446,138
0,1667973764000000,269959,2446,179
0,1667973764000000,269960,2446,327
0,1667973764000000,269961,2446,338
0,1667973764000000,269962,2446,341
0,1667973764000000,269963,2446,364
0,1667973764000000,269964,2446,360
0,1667973764000000,269965,2446,370
0,1667973764000000,269966,2446,427
0,1667973764000000,269967,2446,437
0,1667973764000000,269968,2446,438
0,1667973764000000,269969,2446,459
0,1667973764000000,269970,2446,441
0,1667973764000000,269971,2446,444
0,1667973764000000,269972,2446,443
0,1667973764000000,269973,2446,450
0,1667973764000000,269974,2446,456
0,1667973764000000,269975,2446,133
0,1667973764000000,269976,2446,462
0,1667973764000000,269977,2446,307
0,1667973764000000,269978,2446,309
0,1667973764000000,269979,2446,312
0,1667973764000000,269980,2446,311
0,1667973764000000,269981,2446,352
0,1667973764000000,269982,2446,349
0,1667973764000000,269983,2446,380
0,1667973764000000,269984,2446,353
0,1667973764000000,269985,2446,376
0,1667973764000000,269986,2446,322
0,1667973764000000,269987,2446,351
0,1667973764000000,269988,2446,392
0,1667973764000000,269989,2446,378
0,1667973764000000,269990,2446,399
0,1667973764000000,269991,2446,334
0,1667973764000000,269992,2446,489
0,1667973764000000,269993,2446,125
0,1667973764000000,269994,2446,468
0,1667973764000000,269995,2446,529
0,1667973764000000,269996,2446,538
0,1667973764000000,269997,2446,546
0,1667973764000000,269998,2446,460
0,1667973764000000,269999,2446,547
0,1667973764000000,270000,2522,13
0,1667973764000000,270101,2524,13
0,1667973764000000,270409,2527,13
0,1667973764000000,270410,2527,125
0,1667973764000000,270411,2528,13
0,1667973764000000,270412,2528,125
0,1667973764000000,270432,2529,13
0,1667973764000000,270433,2530,13
0,1667973764000000,270434,2531,13
0,1667973764000000,270684,2532,13
0,1667973764000000,270685,2526,13
0,1667973764000000,270686,2526,117
0,1667973764000000,270687,2533,13
0,1667973764000000,270698,2534,13
0,1667973764000000,270753,2321,138
0,1667973764000000,270754,2321,405
0,1667973764000000,270755,2321,179
0,1667973764000000,270756,2321,298
0,1667973764000000,270757,2321,320
0,1667973764000000,270758,2321,300
0,1667973764000000,270759,2321,314
0,1667973764000000,270760,2321,446
0,1667973764000000,270761,2321,13
0,1667973764000000,270762,2321,117
0,1667973764000000,270763,2321,136
0,1667973764000000,270764,2321,474
0,1667973764000000,270765,2321,475
0,1667973764000000,270766,2321,501
0,1667973764000000,270767,2321,517
0,1667973764000000,270768,2321,515
0,1667973764000000,270769,2321,541
0,1667973764000000,270770,2321,549
0,1667973764000000,270986,2537,13
0,1667973764000000,271006,1679,13
0,1667973764000000,271007,1679,117
0,1667973764000000,271008,1679,138
0,1667973764000000,271009,1679,162
0,1667973764000000,271010,1679,179
0,1667973764000000,271011,1679,178
0,1667973764000000,271012,1679,132
0,1667973764000000,271013,1679,287
0,1667973764000000,271014,1679,363
0,1667973764000000,271015,1679,368
0,1667973764000000,271016,1679,125
0,1667973764000000,271017,1679,402
0,1667973764000000,271018,1679,398
0,1667973764000000,271019,1679,369
0,1667973764000000,271020,1679,443
0,1667973764000000,271021,1679,488
0,1667973764000000,271022,1679,546
0,1667973764000000,271023,1679,456
0,1667973764000000,271024,1679,460
0,1667973764000000,271087,2538,13
0,1667973764000000,271094,2539,13
0,1667973764000000,271095,2431,13
0,1667973764000000,271096,2431,179
0,1667973764000000,271097,2431,327
0,1667973764000000,271098,2431,328
0,1667973764000000,271099,2431,329
0,1667973764000000,271100,2431,339
0,1667973764000000,271101,2431,307
0,1667973764000000,271102,2540,13
0,1667973764000000,271103,2541,13
0,1667973764000000,271286,2543,13
0,1667973764000000,271330,2546,13
0,1667973764000000,271351,2547,13
0,1667973764000000,271873,2548,13
0,1667973764000000,271931,2550,13
0,1667973764000000,271979,2516,13
0,1667973764000000,271980,2516,321
0,1667973764000000,271981,2516,371
0,1667973764000000,271982,2516,372
0,1667973764000000,271983,2516,373
0,1667973764000000,271984,2516,397
0,1667973764000000,271985,2516,331
0,1667973764000000,271986,2516,309
0,1667973764000000,271987,2516,311
0,1667973764000000,271988,2516,330
0,1667973764000000,271989,2516,403
0,1667973764000000,271990,2516,352
0,1667973764000000,271991,2516,349
0,1667973764000000,271992,2516,380
0,1667973764000000,271993,2516,353
0,1667973764000000,271994,2516,376
0,1667973764000000,271995,2516,351
0,1667973764000000,271996,2516,392
0,1667973764000000,271997,2516,419
0,1667973764000000,271998,2516,368
0,1667973764000000,271999,2516,472
0,1667973764000000,272000,2516,322
0,1667973764000000,272001,2516,307
0,1667973764000000,272002,2551,13
0,1667973764000000,272003,2552,13
0,1667973764000000,272130,2553,13
0,1667973764000000,272131,2553,309
0,1667973764000000,272132,2553,321
0,1667973764000000,272133,2553,371
0,1667973764000000,272134,2553,372
0,1667973764000000,272135,2554,13
0,1667973764000000,272270,2555,13
0,1667973764000000,272271,2556,13
0,1667973764000000,272316,2205,13
0,1667973764000000,272317,2205,307
0,1667973764000000,272318,2205,309
0,1667973764000000,272319,2205,332
0,1667973764000000,272320,2205,419
0,1667973764000000,272484,2557,13
0,1667973764000000,274155,2558,13
0,1667973764000000,274482,2559,13
0,1667973764000000,274502,2562,13
0,1667973764000000,274562,2563,13
0,1667973764000000,274563,2564,13
0,1667973764000000,274594,2566,13
0,1667973764000000,274595,2567,13
0,1667973764000000,274596,2568,13
0,1667973764000000,274679,2569,13
0,1667973764000000,274680,2392,13
0,1667973764000000,274681,2392,368
0,1667973764000000,274682,2392,472
0,1667973764000000,274683,2392,443
0,1667973764000000,274868,2570,13
0,1667973764000000,274871,2412,13
0,1667973764000000,274872,2412,335
0,1667973764000000,274873,2412,344
0,1667973764000000,274874,2412,362
0,1667973764000000,274875,2412,287
0,1667973764000000,274876,2412,306
0,1667973764000000,274877,2412,138
0,1667973764000000,274878,2412,405
0,1667973764000000,274879,2412,314
0,1667973764000000,274880,2412,321
0,1667973764000000,274881,2412,371
0,1667973764000000,274882,2412,372
0,1667973764000000,274883,2412,397
0,1667973764000000,274884,2445,13
0,1667973764000000,274885,2445,306
0,1667973764000000,274886,2445,321
0,1667973764000000,274887,2445,371
0,1667973764000000,274888,2445,372
0,1667973764000000,274889,2445,397
0,1667973764000000,274890,2377,13
0,1667973764000000,274891,2377,287
0,1667973764000000,274892,2377,138
0,1667973764000000,274893,2377,405
0,1667973764000000,274894,2377,314
0,1667973764000000,274895,2377,321
0,1667973764000000,274896,2377,371
0,1667973764000000,274897,2377,372
0,1667973764000000,274898,2377,397
0,1667973764000000,274899,2535,13
0,1667973764000000,274900,2535,335
0,1667973764000000,274901,2535,344
0,1667973764000000,274902,2535,362
0,1667973764000000,274903,2535,287
0,1667973764000000,274904,2535,306
0,1667973764000000,274905,2535,321
0,1667973764000000,274906,2535,371
0,1667973764000000,274907,2535,372
0,1667973764000000,274908,2535,397
0,1667973764000000,274909,2379,13
0,1667973764000000,274910,2379,287
0,1667973764000000,274911,2379,306
0,1667973764000000,274912,2379,321
0,1667973764000000,274913,2379,335
0,1667973764000000,274914,2379,344
0,1667973764000000,274915,2379,362
0,1667973764000000,274916,2379,371
0,1667973764000000,274917,2379,372
0,1667973764000000,274918,2379,397
0,1667973764000000,274919,2380,13
0,1667973764000000,274920,2380,335
0,1667973764000000,274921,2380,344
0,1667973764000000,274922,2380,362
0,1667973764000000,274923,2380,287
0,1667973764000000,274924,2380,306
0,1667973764000000,274925,2380,138
0,1667973764000000,274926,2380,405
0,1667973764000000,274927,2380,314
0,1667973764000000,274928,2380,321
0,1667973764000000,274929,2380,371
0,1667973764000000,274930,2380,372
0,1667973764000000,274931,2380,397
0,1667973764000000,274932,2256,13
0,1667973764000000,274933,2256,335
0,1667973764000000,274934,2256,344
0,1667973764000000,274935,2256,362
0,1667973764000000,274936,2256,287
0,1667973764000000,274937,2256,306
0,1667973764000000,274938,2256,138
0,1667973764000000,274939,2256,405
0,1667973764000000,274940,2256,314
0,1667973764000000,274941,2256,321
0,1667973764000000,274942,2256,371
0,1667973764000000,274943,2256,372
0,1667973764000000,274944,2256,397
0,1667973764000000,274945,2536,13
0,1667973764000000,274946,2536,335
0,1667973764000000,274947,2536,344
0,1667973764000000,274948,2536,362
0,1667973764000000,274949,2536,287
0,1667973764000000,274950,2536,306
0,1667973764000000,274951,2536,321
0,1667973764000000,274952,2536,371
0,1667973764000000,274953,2536,372
0,1667973764000000,274954,2536,397
0,1667973764000000,274955,2483,13
0,1667973764000000,274956,2483,321
0,1667973764000000,274957,2483,371
0,1667973764000000,274958,2483,372
0,1667973764000000,274959,2483,397
0,1667973764000000,274960,1939,13
0,1667973764000000,274961,1939,321
0,1667973764000000,274962,1939,371
0,1667973764000000,274963,1939,372
0,1667973764000000,274964,1939,397
0,1667973764000000,274965,2453,13
0,1667973764000000,274966,2453,321
0,1667973764000000,274967,2453,371
0,1667973764000000,274968,2453,372
0,1667973764000000,274969,2453,397
0,1667973764000000,274970,2410,13
0,1667973764000000,274971,2410,306
0,1667973764000000,274972,2410,287
0,1667973764000000,274973,2410,335
0,1667973764000000,274974,2410,344
0,1667973764000000,274975,2410,321
0,1667973764000000,274976,2410,371
0,1667973764000000,274977,2410,372
0,1667973764000000,274978,2410,397
0,1667973764000000,274979,1754,13
0,1667973764000000,274980,1754,321
0,1667973764000000,274981,1754,371
0,1667973764000000,274982,1754,372
0,1667973764000000,274983,1754,397
0,1667973764000000,274984,2572,13
0,1667973764000000,274985,2572,397
0,1667973764000000,274986,1589,13
0,1667973764000000,274987,1589,138
0,1667973764000000,274988,1589,321
0,1667973764000000,274989,1589,371
0,1667973764000000,274990,1589,372
0,1667973764000000,274991,1589,397
0,1667973764000000,274992,2510,13
0,1667973764000000,274993,2510,321
0,1667973764000000,274994,2510,371
0,1667973764000000,274995,2510,372
0,1667973764000000,274996,2510,397
0,1667973764000000,274997,1992,13
0,1667973764000000,274998,1992,362
0,1667973764000000,274999,1992,314
0,1667973764000000,275000,1992,308
0,1667973764000000,275001,1992,309
0,1667973764000000,275002,1992,372
0,1667973764000000,275003,1992,371
0,1667973764000000,275004,1992,321
0,1667973764000000,275005,1992,411
0,1667973764000000,275006,1992,360
0,1667973764000000,275007,1992,405
0,1667973764000000,275008,1992,397
0,1667973764000000,275009,1563,345
0,1667973764000000,275010,1563,411
0,1667973764000000,275011,1563,138
0,1667973764000000,275012,1563,314
0,1667973764000000,275013,1563,306
0,1667973764000000,275014,1563,321
0,1667973764000000,275015,1563,371
0,1667973764000000,275016,1563,372
